sector_hours,utilization,capacity,load_factor
LECMCJL_1800_1900_E,46,42,1.0952380952380953
LECMCJL_1900_2000_E,40,42,0.9523809523809523
LECMCJL_2000_2030_E,13,21,0.6190476190476191
LECMCJL_2030_2100_E,13,21,0.6190476190476191
LECMCJL_2100_2130_E,8,21,0.38095238095238093
LECMCJU_0530_0600_E,8,22,0.36363636363636365
LECMCJU_0600_0700_E,23,43,0.5348837209302325
LECMCJU_0700_0800_E,19,43,0.4418604651162791
LECMCJU_0800_0900_E,31,43,0.7209302325581395
LECMCJU_0900_0950_E,27,36,0.75
LECMCJU_0950_1110_E,26,59,0.4406779661016949
LECMCJU_1110_1200_E,22,36,0.6111111111111112
LECMCJU_1200_1300_E,25,43,0.5813953488372093
LECMCJU_1300_1400_E,28,43,0.6511627906976745
LECMCJU_1400_1500_E,19,43,0.4418604651162791
LECMCJU_1500_1600_E,28,43,0.6511627906976745
LECMCJU_1600_1700_E,24,43,0.5581395348837209
LECMCJU_1700_1800_E,24,43,0.5581395348837209
LECMCJU_1800_1900_E,32,43,0.7441860465116279
LECMCJU_1900_2000_E,23,43,0.5348837209302325
LECMCJU_2000_2030_E,8,22,0.36363636363636365
LECMCJU_2030_2100_E,7,22,0.3181818181818182
LECMCJU_2100_2130_E,9,22,0.4090909090909091
LECMCZI_2200_2300_E,16,28,0.5714285714285714
LECMCZI_2300_2400_E,10,28,0.35714285714285715
LECMDGI_0330_0400_E,0,20,0.0
LECMDGI_0400_0445_E,2,30,0.06666666666666667
LECMDGI_0445_0500_E,1,10,0.1
LECMDGI_0500_0530_E,11,20,0.55
LECMDGI_2130_2200_E,7,20,0.35
LECMDGL_0530_0600_E,16,20,0.8
LECMDGL_0600_0700_E,16,40,0.4
LECMDGL_0700_0800_E,23,40,0.575
LECMDGL_0800_0900_E,16,40,0.4
LECMDGL_0900_1000_E,24,40,0.6
LECMDGL_1000_1100_E,22,40,0.55
LECMDGL_1100_1200_E,18,40,0.45
LECMDGL_1200_1300_E,16,40,0.4
LECMDGL_1300_1340_E,6,27,0.2222222222222222
LECMDGL_1340_1400_E,9,14,0.6428571428571429
LECMDGL_1400_1500_E,21,40,0.525
LECMDGL_1500_1600_E,13,40,0.325
LECMDGL_1600_1700_E,34,40,0.85
LECMDGL_1700_1800_E,17,40,0.425
LECMDGL_1800_1820_E,9,14,0.6428571428571429
LECMDGL_1820_1900_E,22,27,0.8148148148148148
LECMDGL_1900_2000_E,34,40,0.85
LECMDGL_2000_2030_E,7,20,0.35
LECMDGL_2030_2100_E,9,20,0.45
LECMDGL_2100_2130_E,10,20,0.5
LECMDGU_0530_0600_E,18,22,0.8181818181818182
LECMDGU_0600_0700_E,34,44,0.7727272727272727
LECMDGU_0700_0800_E,30,44,0.6818181818181818
LECMDGU_0800_0900_E,37,44,0.8409090909090909
LECMDGU_0900_1000_E,49,44,1.1136363636363635
LECMDGU_1000_1100_E,36,44,0.8181818181818182
LECMDGU_1100_1200_E,34,44,0.7727272727272727
LECMDGU_1200_1300_E,32,44,0.7272727272727273
LECMDGU_1300_1340_E,25,30,0.8333333333333334
LECMDGU_1340_1400_E,11,15,0.7333333333333333
LECMDGU_1400_1500_E,37,44,0.8409090909090909
LECMDGU_1500_1600_E,29,44,0.6590909090909091
LECMDGU_1600_1700_E,35,44,0.7954545454545454
LECMDGU_1700_1800_E,29,44,0.6590909090909091
LECMDGU_1800_1820_E,9,15,0.6
LECMDGU_1820_1900_E,37,30,1.2333333333333334
LECMDGU_1900_2000_E,37,44,0.8409090909090909
LECMDGU_2000_2030_E,18,22,0.8181818181818182
LECMDGU_2030_2100_E,17,22,0.7727272727272727
LECMDGU_2100_2130_E,14,22,0.6363636363636364
LECMDPI_2300_2400_E,5,29,0.1724137931034483
LECMPAI_0330_0400_E,5,18,0.2777777777777778
LECMPAI_0400_0445_E,2,27,0.07407407407407407
LECMPAI_2130_2200_E,12,18,0.6666666666666666
LECMPAI_2200_2300_E,8,35,0.22857142857142856
LECMPAL_0445_0500_E,3,10,0.3
LECMPAL_0500_0530_E,7,19,0.3684210526315789
LECMPAL_0530_0600_E,13,19,0.6842105263157895
LECMPAL_0600_0700_E,13,37,0.35135135135135137
LECMPAL_0700_0800_E,20,37,0.5405405405405406
LECMPAL_0800_0900_E,18,37,0.4864864864864865
LECMPAL_0900_1000_E,18,37,0.4864864864864865
LECMPAL_1000_1100_E,17,37,0.4594594594594595
LECMPAL_1100_1200_E,14,37,0.3783783783783784
LECMPAL_1200_1300_E,23,37,0.6216216216216216
LECMPAL_1300_1340_E,11,25,0.44
LECMPAL_1340_1400_E,8,13,0.6153846153846154
LECMPAL_1400_1500_E,18,37,0.4864864864864865
LECMPAL_1500_1600_E,15,37,0.40540540540540543
LECMPAL_1600_1700_E,21,37,0.5675675675675675
LECMPAL_1700_1800_E,21,37,0.5675675675675675
LECMPAL_1800_1820_E,5,13,0.38461538461538464
LECMPAL_1820_1900_E,19,25,0.76
LECMPAL_1900_2000_E,24,37,0.6486486486486487
LECMPAL_2000_2030_E,5,19,0.2631578947368421
LECMPAL_2030_2100_E,11,19,0.5789473684210527
LECMPAL_2100_2130_E,9,19,0.47368421052631576
LECMPAU_0445_0500_E,2,12,0.16666666666666666
LECMPAU_0500_0530_E,4,23,0.17391304347826086
LECMPAU_0530_0600_E,20,23,0.8695652173913043
LECMPAU_0600_0700_E,43,46,0.9347826086956522
LECMPAU_0700_0800_E,30,46,0.6521739130434783
LECMPAU_0800_0900_E,33,46,0.717391304347826
LECMPAU_0900_1000_E,33,46,0.717391304347826
LECMPAU_1000_1100_E,29,46,0.6304347826086957
LECMPAU_1100_1200_E,39,46,0.8478260869565217
LECMPAU_1200_1300_E,23,46,0.5
LECMPAU_1300_1340_E,26,31,0.8387096774193549
LECMPAU_1340_1400_E,12,16,0.75
LECMPAU_1400_1500_E,45,46,0.9782608695652174
LECMPAU_1500_1600_E,24,46,0.5217391304347826
LECMPAU_1600_1700_E,45,46,0.9782608695652174
LECMPAU_1700_1800_E,37,46,0.8043478260869565
LECMPAU_1800_1820_E,6,16,0.375
LECMPAU_1820_1900_E,34,31,1.096774193548387
LECMPAU_1900_2000_E,41,46,0.8913043478260869
LECMPAU_2000_2030_E,17,23,0.7391304347826086
LECMPAU_2030_2100_E,10,23,0.43478260869565216
LECMPAU_2100_2130_E,11,23,0.4782608695652174
LECMR1I_0000_0100_E,0,17,0.0
LECMR1I_0100_0200_E,1,17,0.058823529411764705
LECMR1I_0200_0300_E,5,17,0.29411764705882354
LECMR1I_0300_0330_E,5,9,0.5555555555555556
LECMR2I_0000_0100_E,2,25,0.08
LECMR2I_0100_0200_E,6,25,0.24
LECMR2I_0200_0300_E,6,25,0.24
LECMR2I_0300_0330_E,1,13,0.07692307692307693
LECMSAB_2300_2400_E,14,23,0.6086956521739131
LECMSAI_0330_0400_E,3,16,0.1875
LECMSAI_0400_0445_E,3,24,0.125
LECMSAI_2130_2200_E,19,16,1.1875
LECMSAI_2200_2300_E,15,31,0.4838709677419355
LECMSAN_0445_0500_E,2,9,0.2222222222222222
LECMSAN_0500_0530_E,0,17,0.0
LECMSAN_0530_0600_E,2,17,0.11764705882352941
LECMSAN_0600_0700_E,20,34,0.5882352941176471
LECMSAN_0700_0800_E,45,34,1.3235294117647058
LECMSAN_0800_0900_E,41,34,1.2058823529411764
LECMSAN_0900_1000_E,12,34,0.35294117647058826
LECMSAN_1000_1100_E,25,34,0.7352941176470589
LECMSAN_1100_1200_E,19,34,0.5588235294117647
LECMSAN_1200_1300_E,30,34,0.8823529411764706
LECMSAN_1300_1340_E,23,23,1.0
LECMSAN_1340_1400_E,9,12,0.75
LECMSAN_1400_1500_E,20,34,0.5882352941176471
LECMSAN_1500_1600_E,32,34,0.9411764705882353
LECMSAN_1600_1700_E,22,34,0.6470588235294118
LECMSAN_1700_1800_E,27,34,0.7941176470588235
LECMSAN_1800_1820_E,9,12,0.75
LECMSAN_1820_1900_E,9,23,0.391304347826087
LECMSAN_1900_2000_E,27,34,0.7941176470588235
LECMSAN_2000_2030_E,14,17,0.8235294117647058
LECMSAN_2030_2100_E,12,17,0.7058823529411765
LECMSAN_2100_2130_E,15,17,0.8823529411764706
LECMTER_0530_0600_E,11,19,0.5789473684210527
LECMTER_0600_0700_E,13,37,0.35135135135135137
LECMTER_0700_0800_E,21,37,0.5675675675675675
LECMTER_0800_0900_E,25,37,0.6756756756756757
LECMTER_0900_0950_E,21,31,0.6774193548387096
LECMTER_0950_1110_E,24,51,0.47058823529411764
LECMTER_1110_1200_E,17,31,0.5483870967741935
LECMTER_1200_1300_E,20,37,0.5405405405405406
LECMTER_1300_1400_E,27,37,0.7297297297297297
LECMTER_1400_1500_E,27,37,0.7297297297297297
LECMTER_1500_1600_E,20,37,0.5405405405405406
LECMTER_1600_1700_E,19,37,0.5135135135135135
LECMTER_1700_1800_E,18,37,0.4864864864864865
LECMTER_1800_1900_E,36,37,0.972972972972973
LECMTER_1900_2000_E,32,37,0.8648648648648649
LECMTER_2000_2030_E,8,19,0.42105263157894735
LECMTLI_0330_0400_E,1,20,0.05
LECMTLI_0400_0445_E,2,30,0.06666666666666667
LECMTLI_0445_0500_E,1,10,0.1
LECMTLI_0500_0530_E,18,20,0.9
LECMTLI_2030_2100_E,26,20,1.3
LECMTLI_2100_2130_E,13,20,0.65
LECMTLI_2130_2200_E,13,20,0.65
LECMTLI_2200_2300_E,21,40,0.525
LECMTLL_0530_0600_E,12,21,0.5714285714285714
LECMTLL_0600_0700_E,17,41,0.4146341463414634
LECMTLL_0700_0800_E,30,41,0.7317073170731707
LECMTLL_0800_0900_E,22,41,0.5365853658536586
LECMTLL_0900_0950_E,24,35,0.6857142857142857
LECMTLL_0950_1110_E,37,55,0.6727272727272727
LECMTLL_1110_1200_E,28,35,0.8
LECMTLL_1200_1300_E,24,41,0.5853658536585366
LECMTLL_1300_1400_E,19,41,0.4634146341463415
LECMTLL_1400_1500_E,24,41,0.5853658536585366
LECMTLL_1500_1600_E,25,41,0.6097560975609756
LECMTLL_1600_1700_E,27,41,0.6585365853658537
LECMTLL_1700_1800_E,13,41,0.3170731707317073
LECMTLL_1800_1900_E,36,41,0.8780487804878049
LECMTLL_1900_2000_E,27,41,0.6585365853658537
LECMTLL_2000_2030_E,16,21,0.7619047619047619
LECMTLU_0530_0600_E,13,23,0.5652173913043478
LECMTLU_0600_0700_E,20,45,0.4444444444444444
LECMTLU_0700_0800_E,31,45,0.6888888888888889
LECMTLU_0800_0900_E,42,45,0.9333333333333333
LECMTLU_0900_0950_E,39,38,1.0263157894736843
LECMTLU_0950_1110_E,50,61,0.819672131147541
LECMTLU_1110_1200_E,32,38,0.8421052631578947
LECMTLU_1200_1300_E,35,45,0.7777777777777778
LECMTLU_1300_1400_E,28,45,0.6222222222222222
LECMTLU_1400_1500_E,25,45,0.5555555555555556
LECMTLU_1500_1600_E,25,45,0.5555555555555556
LECMTLU_1600_1700_E,31,45,0.6888888888888889
LECMTLU_1700_1800_E,22,45,0.4888888888888889
LECMTLU_1800_1900_E,42,45,0.9333333333333333
LECMTLU_1900_2000_E,30,45,0.6666666666666666
LECMTLU_2000_2030_E,12,23,0.5217391304347826
LECMTZI_0330_0400_E,1,19,0.05263157894736842
LECMTZI_0400_0445_E,1,29,0.034482758620689655
LECMTZI_0445_0500_E,2,10,0.2
LECMTZI_0500_0530_E,13,19,0.6842105263157895
LECMTZI_2030_2100_E,10,19,0.5263157894736842
LECMTZI_2100_2130_E,15,19,0.7894736842105263
LECMTZI_2130_2200_E,7,19,0.3684210526315789
LECMZGZ_0530_0600_E,11,20,0.55
LECMZGZ_0600_0700_E,23,40,0.575
LECMZGZ_0700_0800_E,29,40,0.725
LECMZGZ_0800_0900_E,27,40,0.675
LECMZGZ_0900_0950_E,27,34,0.7941176470588235
LECMZGZ_0950_1110_E,35,54,0.6481481481481481
LECMZGZ_1110_1200_E,24,34,0.7058823529411765
LECMZGZ_1200_1300_E,31,40,0.775
LECMZGZ_1300_1400_E,30,40,0.75
LECMZGZ_1400_1500_E,33,40,0.825
LECMZGZ_1500_1600_E,31,40,0.775
LECMZGZ_1600_1700_E,27,40,0.675
LECMZGZ_1700_1800_E,32,40,0.8
LECMZGZ_1800_1900_E,37,40,0.925
LECMZGZ_1900_2000_E,44,40,1.1
LECMZGZ_2000_2030_E,11,20,0.55
LECMZLM_0445_0500_E,1,10,0.1
LECMZLM_0500_0530_E,10,20,0.5
LECMZLM_0530_0600_E,16,19,0.8421052631578947
LECMZLM_0600_0700_E,27,38,0.7105263157894737
LECMZLM_0700_0800_E,20,38,0.5263157894736842
LECMZLM_0800_0900_E,14,38,0.3684210526315789
LECMZLM_0900_0950_E,21,32,0.65625
LECMZLM_1110_1200_E,25,32,0.78125
LECMZLM_1200_1300_E,26,38,0.6842105263157895
LECMZLM_1300_1400_E,20,38,0.5263157894736842
LECMZLM_1400_1500_E,30,38,0.7894736842105263
LECMZLM_1500_1600_E,16,38,0.42105263157894735
LECMZLM_1600_1700_E,20,39,0.5128205128205128
LECMZLM_1700_1800_E,20,39,0.5128205128205128
LECMZLM_1800_1900_E,20,39,0.5128205128205128
LECMZLM_1900_2000_E,28,39,0.717948717948718
LECMZLM_2000_2030_E,11,20,0.55
LECMZLM_2030_2100_E,9,20,0.45
LECMZLM_2100_2130_E,9,20,0.45
LECMZMI_0330_0400_E,1,20,0.05
LECMZMI_0400_0445_E,0,30,0.0
LECMZMI_2130_2200_E,12,20,0.6
LECMZMI_2200_2300_E,15,40,0.375
LECMZML_0950_1110_E,27,52,0.5192307692307693
LECMZMU_0445_0500_E,0,12,0.0
LECMZMU_0500_0530_E,6,23,0.2608695652173913
LECMZMU_0530_0600_E,12,23,0.5217391304347826
LECMZMU_0600_0700_E,31,45,0.6888888888888889
LECMZMU_0700_0800_E,21,45,0.4666666666666667
LECMZMU_0800_0900_E,30,45,0.6666666666666666
LECMZMU_0900_0950_E,30,38,0.7894736842105263
LECMZMU_1110_1200_E,39,38,1.0263157894736843
LECMZMU_1200_1300_E,30,45,0.6666666666666666
LECMZMU_1300_1400_E,39,45,0.8666666666666667
LECMZMU_1400_1500_E,28,45,0.6222222222222222
LECMZMU_1500_1600_E,21,45,0.4666666666666667
LECMZMU_1600_1700_E,19,45,0.4222222222222222
LECMZMU_1700_1800_E,23,45,0.5111111111111111
LECMZMU_1800_1900_E,42,45,0.9333333333333333
LECMZMU_1900_2000_E,37,45,0.8222222222222222
LECMZMU_2000_2030_E,8,23,0.34782608695652173
LECMZMU_2030_2100_E,17,23,0.7391304347826086
LECMZMU_2100_2130_E,8,23,0.34782608695652173
LECMZTI_2300_2400_E,8,28,0.2857142857142857
LECMZUM_0950_1110_E,48,61,0.7868852459016393
LECP12O_0400_0500_E,16,35,0.45714285714285713
LECPALL_0100_0200_E,6,25,0.24
LECPALL_0200_0300_E,2,25,0.08
LECPAPP_0400_0500_E,7,34,0.20588235294117646
LECPAPP_0500_0550_E,26,29,0.896551724137931
LECPAPP_0550_0700_E,31,40,0.775
LECPAPP_0700_0800_E,38,34,1.1176470588235294
LECPAPP_0800_0900_E,36,34,1.0588235294117647
LECPAPP_0900_1000_E,31,34,0.9117647058823529
LECPAPP_1000_1100_E,36,34,1.0588235294117647
LECPAPP_1100_1200_E,20,34,0.5882352941176471
LECPAPP_1200_1300_E,29,34,0.8529411764705882
LECPAPP_1300_1400_E,21,34,0.6176470588235294
LECPAPP_1400_1500_E,16,34,0.47058823529411764
LECPAPP_1500_1600_E,20,34,0.5882352941176471
LECPAPP_1600_1700_E,22,34,0.6470588235294118
LECPAPP_1700_1800_E,36,34,1.0588235294117647
LECPAPP_1800_1900_E,30,34,0.8823529411764706
LECPAPP_1900_2000_E,29,34,0.8529411764705882
LECPAPP_2000_2100_E,18,34,0.5294117647058824
LECPAPP_2100_2200_E,26,34,0.7647058823529411
LECPAPP_2200_2300_E,9,34,0.2647058823529412
LECPAPR_0000_0100_E,0,30,0.0
LECPAPR_0300_0400_E,6,30,0.2
LECPAPR_2300_2400_E,8,30,0.26666666666666666
LECPDEO_0800_0900_E,46,34,1.3529411764705883
LECPDEO_0900_1000_E,32,34,0.9411764705882353
LECPDEX_0550_0700_E,55,40,1.375
LECPDEX_0700_0800_E,57,34,1.6764705882352942
LECPDEX_1000_1100_E,27,34,0.7941176470588235
LECPDEX_1100_1200_E,28,34,0.8235294117647058
LECPDEX_1200_1300_E,28,34,0.8235294117647058
LECPDEX_1700_1800_E,29,34,0.8529411764705882
LECPDEX_1800_1900_E,38,34,1.1176470588235294
LECPDEX_1900_2000_E,28,34,0.8235294117647058
LECPDEX_2000_2100_E,24,34,0.7058823529411765
LECPDWX_0500_0550_E,8,29,0.27586206896551724
LECPF1O_2100_2200_E,28,37,0.7567567567567568
LECPF1O_2200_2300_E,15,37,0.40540540540540543
LECPF1X_1300_1400_E,31,38,0.8157894736842105
LECPF1X_1400_1500_E,25,38,0.6578947368421053
LECPF1X_1500_1600_E,26,38,0.6842105263157895
LECPF1X_1600_1700_E,22,38,0.5789473684210527
LECPF2X_1300_1400_E,29,35,0.8285714285714286
LECPF2X_1400_1500_E,25,35,0.7142857142857143
LECPF2X_1500_1600_E,15,35,0.42857142857142855
LECPF2X_1600_1700_E,22,35,0.6285714285714286
LECPF2X_2100_2200_E,13,35,0.37142857142857144
LECPF2X_2200_2300_E,7,35,0.2
LECPGIO_0300_0400_E,3,26,0.11538461538461539
LECPGIX_2100_2200_E,23,29,0.7931034482758621
LECPGIX_2200_2300_E,18,29,0.6206896551724138
LECPGMX_0400_0500_E,4,29,0.13793103448275862
LECPGOX_0500_0550_E,21,31,0.6774193548387096
LECPGOX_0550_0700_E,20,44,0.45454545454545453
LECPGOX_0700_0800_E,27,37,0.7297297297297297
LECPGOX_1000_1100_E,27,37,0.7297297297297297
LECPGOX_1100_1200_E,21,37,0.5675675675675675
LECPGOX_1200_1300_E,19,37,0.5135135135135135
LECPGOX_1300_1400_E,21,37,0.5675675675675675
LECPGOX_1400_1500_E,22,37,0.5945945945945946
LECPGOX_1500_1600_E,24,37,0.6486486486486487
LECPGOX_1600_1700_E,17,37,0.4594594594594595
LECPGOX_1700_1800_E,25,37,0.6756756756756757
LECPGOX_1800_1900_E,26,37,0.7027027027027027
LECPGOX_1900_2000_E,20,37,0.5405405405405406
LECPGOX_2000_2100_E,32,37,0.8648648648648649
LECPGXX_0800_0900_E,23,30,0.7666666666666667
LECPGXX_0900_1000_E,22,30,0.7333333333333333
LECPIXX_0400_0500_E,4,28,0.14285714285714285
LECPIXX_1700_1800_E,23,28,0.8214285714285714
LECPIXX_1800_1900_E,26,28,0.9285714285714286
LECPIXX_1900_2000_E,23,28,0.8214285714285714
LECPIXX_2000_2100_E,25,28,0.8928571428571429
LECPL1E_0550_0700_E,27,35,0.7714285714285715
LECPL1E_0700_0800_E,28,30,0.9333333333333333
LECPL1E_0800_0900_E,34,30,1.1333333333333333
LECPL1E_0900_1000_E,25,30,0.8333333333333334
LECPL1E_1000_1100_E,20,30,0.6666666666666666
LECPL1E_1100_1200_E,18,30,0.6
LECPL1E_1200_1300_E,17,30,0.5666666666666667
LECPL1E_1700_1800_E,20,30,0.6666666666666666
LECPL1E_1800_1900_E,17,30,0.5666666666666667
LECPL1E_1900_2000_E,21,30,0.7
LECPL1E_2000_2100_E,20,30,0.6666666666666666
LECPL1W_0500_0550_E,19,25,0.76
LECPL2E_0550_0700_E,38,35,1.0857142857142856
LECPL2E_0700_0800_E,37,30,1.2333333333333334
LECPL2E_0800_0900_E,28,30,0.9333333333333333
LECPL2E_0900_1000_E,21,30,0.7
LECPL2E_1000_1100_E,29,30,0.9666666666666667
LECPL2E_1100_1200_E,28,30,0.9333333333333333
LECPL2E_1200_1300_E,27,30,0.9
LECPL2E_1700_1800_E,32,30,1.0666666666666667
LECPL2E_1800_1900_E,34,30,1.1333333333333333
LECPL2E_1900_2000_E,26,30,0.8666666666666667
LECPL2E_2000_2100_E,18,30,0.6
LECPL2W_0500_0550_E,27,25,1.08
LECPMXX_0300_0400_E,1,35,0.02857142857142857
LECPMXX_0500_0550_E,17,30,0.5666666666666667
LECPMXX_0550_0700_E,37,41,0.9024390243902439
LECPMXX_0700_0800_E,44,35,1.2571428571428571
LECPMXX_0800_0900_E,37,35,1.0571428571428572
LECPMXX_0900_1000_E,34,35,0.9714285714285714
LECPMXX_1000_1100_E,31,35,0.8857142857142857
LECPMXX_1100_1200_E,26,35,0.7428571428571429
LECPMXX_1200_1300_E,24,35,0.6857142857142857
LECPMXX_1300_1400_E,24,35,0.6857142857142857
LECPMXX_1400_1500_E,22,35,0.6285714285714286
LECPMXX_1500_1600_E,18,35,0.5142857142857142
LECPMXX_1600_1700_E,18,35,0.5142857142857142
LECPMXX_1700_1800_E,31,35,0.8857142857142857
LECPMXX_1800_1900_E,39,35,1.1142857142857143
LECPMXX_1900_2000_E,31,35,0.8857142857142857
LECPMXX_2000_2100_E,23,35,0.6571428571428571
LECPMXX_2100_2200_E,14,35,0.4
LECPMXX_2200_2300_E,7,35,0.2
LECPRUT_0000_0100_E,1,30,0.03333333333333333
LECPRUT_2300_2400_E,11,30,0.36666666666666664
LECSALL_0000_0100_E,2,15,0.13333333333333333
LECSALL_0100_0200_E,4,15,0.26666666666666666
LECSAPNN_0530_0600_E,4,13,0.3076923076923077
LECSAPNN_0600_0700_E,7,25,0.28
LECSAPNN_0700_0800_E,7,25,0.28
LECSAPNN_0800_0900_E,10,25,0.4
LECSAPNN_0900_0940_E,4,17,0.23529411764705882
LECSAPNN_0940_1000_E,5,9,0.5555555555555556
LECSAPNN_1000_1100_E,4,25,0.16
LECSAPNN_1100_1140_E,6,17,0.35294117647058826
LECSAPNN_1140_1200_E,2,9,0.2222222222222222
LECSAPNN_1200_1230_E,6,13,0.46153846153846156
LECSAPT_0200_0300_E,0,20,0.0
LECSAPT_0300_0400_E,0,20,0.0
LECSAPT_0400_0500_E,5,20,0.25
LECSAPT_0500_0530_E,5,10,0.5
LECSAPT_1230_1300_E,6,10,0.6
LECSAPT_1300_1400_E,7,20,0.35
LECSAPT_1400_1500_E,9,20,0.45
LECSAPT_1500_1600_E,6,20,0.3
LECSAPT_1600_1700_E,10,20,0.5
LECSAPT_1700_1800_E,13,20,0.65
LECSAPT_1800_1900_E,15,20,0.75
LECSAPT_1900_2000_E,6,20,0.3
LECSAPT_2000_2030_E,1,10,0.1
LECSAPT_2030_2100_E,2,10,0.2
LECSAPT_2100_2150_E,5,17,0.29411764705882354
LECSAPT_2150_2230_E,7,14,0.5
LECSAPT_2230_2300_E,2,10,0.2
LECSAPT_2300_2400_E,0,20,0.0
LECSASV_0530_0600_E,1,13,0.07692307692307693
LECSASV_0600_0700_E,4,26,0.15384615384615385
LECSASV_0700_0800_E,2,26,0.07692307692307693
LECSASV_0800_0900_E,5,26,0.19230769230769232
LECSASV_0900_0940_E,3,18,0.16666666666666666
LECSASV_0940_1000_E,1,9,0.1111111111111111
LECSASV_1000_1100_E,4,26,0.15384615384615385
LECSASV_1100_1140_E,1,18,0.05555555555555555
LECSASV_1140_1200_E,3,9,0.3333333333333333
LECSASV_1200_1230_E,3,13,0.23076923076923078
LECSBA1_0940_1000_E,6,13,0.46153846153846156
LECSBA1_1000_1100_E,25,39,0.6410256410256411
LECSBA1_1100_1140_E,21,26,0.8076923076923077
LECSBA1_1200_1230_E,11,20,0.55
LECSCEN_0530_0600_E,8,19,0.42105263157894735
LECSCEN_0600_0700_E,17,38,0.4473684210526316
LECSCEN_0700_0800_E,21,38,0.5526315789473685
LECSCEN_0800_0900_E,27,38,0.7105263157894737
LECSCEN_0900_0940_E,27,26,1.0384615384615385
LECSCEN_0940_1000_E,5,13,0.38461538461538464
LECSCEN_1000_1100_E,37,38,0.9736842105263158
LECSCEN_1100_1140_E,13,26,0.5
LECSCEN_1140_1200_E,9,13,0.6923076923076923
LECSCEN_1200_1230_E,12,19,0.631578947368421
LECSCEN_1230_1300_E,6,19,0.3157894736842105
LECSCEN_1300_1400_E,20,38,0.5263157894736842
LECSCEN_1400_1500_E,25,38,0.6578947368421053
LECSCEN_1500_1600_E,22,38,0.5789473684210527
LECSCEN_1600_1700_E,22,38,0.5789473684210527
LECSCEN_1700_1800_E,19,38,0.5
LECSCEN_1800_1900_E,20,38,0.5263157894736842
LECSCEN_1900_2000_E,18,38,0.47368421052631576
LECSCEN_2000_2030_E,19,19,1.0
LECSCES_0500_0530_E,15,18,0.8333333333333334
LECSCES_2030_2100_E,16,18,0.8888888888888888
LECSCES_2100_2150_E,15,30,0.5
LECSMA4_0530_0600_E,4,20,0.2
LECSMA4_0600_0700_E,16,40,0.4
LECSMA4_0700_0800_E,29,40,0.725
LECSMA4_0800_0900_E,31,40,0.775
LECSMA4_0900_0940_E,10,27,0.37037037037037035
LECSMA4_0940_1000_E,8,14,0.5714285714285714
LECSMA4_1000_1100_E,23,40,0.575
LECSMA4_1100_1140_E,6,27,0.2222222222222222
LECSMA4_1140_1200_E,11,14,0.7857142857142857
LECSMA4_1200_1230_E,16,20,0.8
LECSMA4_1230_1300_E,7,20,0.35
LECSMA4_1300_1400_E,24,40,0.6
LECSMA4_1400_1500_E,23,40,0.575
LECSMA4_1500_1600_E,9,40,0.225
LECSMA4_1600_1700_E,17,40,0.425
LECSMA4_1700_1800_E,28,40,0.7
LECSMA4_1800_1900_E,33,40,0.825
LECSMA4_1900_2000_E,10,40,0.25
LECSMA4_2000_2030_E,9,20,0.45
LECSNCS_0400_0500_E,8,28,0.2857142857142857
LECSNCS_2150_2230_E,13,19,0.6842105263157895
LECSNO1_0500_0530_E,12,20,0.6
LECSNO1_0530_0600_E,12,20,0.6
LECSNO1_0600_0700_E,29,40,0.725
LECSNO1_0700_0800_E,22,40,0.55
LECSNO1_0800_0900_E,31,40,0.775
LECSNO1_0900_0940_E,25,27,0.9259259259259259
LECSNO1_1140_1200_E,11,14,0.7857142857142857
LECSNO1_1230_1300_E,16,20,0.8
LECSNO1_1300_1400_E,30,40,0.75
LECSNO1_1400_1500_E,26,40,0.65
LECSNO1_1500_1600_E,29,40,0.725
LECSNO1_1600_1700_E,29,40,0.725
LECSNO1_1700_1800_E,23,40,0.575
LECSNO1_1800_1900_E,29,40,0.725
LECSNO1_1900_2000_E,21,40,0.525
LECSNO1_2000_2030_E,19,20,0.95
LECSNO1_2030_2100_E,11,20,0.55
LECSNO1_2100_2150_E,7,34,0.20588235294117646
LECSRTA_0200_0300_E,6,25,0.24
LECSRTA_0300_0400_E,4,25,0.16
LECSRTA_2230_2300_E,6,13,0.46153846153846156
LECSRTA_2300_2400_E,7,25,0.28
LECSSEV_0530_0600_E,4,19,0.21052631578947367
LECSSEV_0600_0700_E,15,37,0.40540540540540543
LECSSEV_0700_0800_E,41,37,1.1081081081081081
LECSSEV_0800_0900_E,34,37,0.918918918918919
LECSSEV_0900_0940_E,15,25,0.6
LECSSEV_0940_1000_E,12,13,0.9230769230769231
LECSSEV_1000_1100_E,32,37,0.8648648648648649
LECSSEV_1100_1140_E,12,25,0.48
LECSSEV_1140_1200_E,12,13,0.9230769230769231
LECSSEV_1200_1230_E,24,19,1.263157894736842
LECSSEV_1230_1300_E,8,19,0.42105263157894735
LECSSEV_1300_1400_E,28,37,0.7567567567567568
LECSSEV_1400_1500_E,26,37,0.7027027027027027
LECSSEV_1500_1600_E,16,37,0.43243243243243246
LECSSEV_1600_1700_E,25,37,0.6756756756756757
LECSSEV_1700_1800_E,29,37,0.7837837837837838
LECSSEV_1800_1900_E,43,37,1.162162162162162
LECSSEV_1900_2000_E,24,37,0.6486486486486487
LECSSEV_2000_2030_E,11,19,0.5789473684210527
LECSSM2_0400_0500_E,4,30,0.13333333333333333
